Code,count_total,count_valid,missing_rate,zero_rate_valid,mean,std,min,p01,p05,p25,median,p75,p95,p99,max,skew,kurtosis_excess,iqr_outlier_rate,abs_z_gt_3_rate,annualized_volatility
70030,485,485,0.0,0.006185567010309278,0.0022865754518881154,0.043739406248247924,-0.30444470047950745,-0.1005089071393013,-0.05922713279724121,-0.021138180047273636,-0.00159362587146461,0.025911381468176842,0.07700566947460163,0.11088359892368314,0.16899609565734863,-0.438338009454333,6.311522726442021,0.04742268041237113,0.012371134020618556,0.6943415485589322
70110,485,485,0.0,0.006185567010309278,0.0021097504081367753,0.032339811158999865,-0.16206185519695282,-0.06715992212295532,-0.04403383582830429,-0.01491053868085146,0.0,0.01931166462600231,0.05168240219354625,0.10301659792661656,0.18098783493041992,0.3197449488149988,4.532463144347128,0.03917525773195876,0.018556701030927835,0.5133785866410311
70120,485,485,0.0,0.0,0.001991665783157025,0.03615829356677623,-0.1798381507396698,-0.08048539340496064,-0.05154659152030945,-0.01687193475663662,0.0004465282545424998,0.0210555512458086,0.0607491448521614,0.09096211552619908,0.14612244069576263,-0.0685547104340411,2.8459885896290817,0.041237113402061855,0.010309278350515464,0.5739951156609394
70130,485,485,0.0,0.010309278350515464,0.0032273102422081625,0.03506664236350417,-0.15322767198085785,-0.07776974529027939,-0.05088723376393318,-0.01804247684776783,0.0024774542544037104,0.023637130856513977,0.05975251942872999,0.09720765858888622,0.1763201355934143,0.2716824900022179,1.9919249705574424,0.030927835051546393,0.008247422680412371,0.5566656900472458
72010,485,485,0.0,0.002061855670103093,-0.0007044189578083046,0.030361914272556374,-0.1563773900270462,-0.07339423209428787,-0.04513392373919487,-0.016766278073191643,-0.0014011492021381855,0.015717415139079094,0.04120548367500296,0.08426926463842387,0.21266227960586548,0.5618367141128796,6.845686260168392,0.041237113402061855,0.010309278350515464,0.4819804469582804
72030,485,485,0.0,0.006185567010309278,-0.0002300088807818067,0.023370476429171515,-0.14682745933532715,-0.05627866968512535,-0.03520390465855598,-0.012326370924711227,-0.0007052186410874128,0.012424790300428867,0.0340548701584339,0.059892889261245384,0.13400694727897644,0.0562387200018968,6.815495054189199,0.032989690721649485,0.01443298969072165,0.3709948119161079
72670,485,485,0.0,0.016494845360824743,-0.0004070326007816211,0.02362636578334121,-0.19568242132663727,-0.05813266932964325,-0.03283458277583122,-0.011184011586010456,0.0,0.010511324740946293,0.030547826737165423,0.07890014916658397,0.13717038929462433,-0.3983660294105231,13.762308738321112,0.04536082474226804,0.018556701030927835,0.3750569294817996
74530,485,485,0.0,0.006185567010309278,0.0022700176758514044,0.02608248352451683,-0.13789650797843933,-0.06665086328983306,-0.03784455060958862,-0.01178169995546341,0.0014652017271146178,0.015856076031923294,0.04214882925152774,0.06914875566959366,0.12588024139404297,0.05201526155121019,3.8800589658296616,0.03505154639175258,0.016494845360824743,0.4140465898848659
77350,485,485,0.0,0.008247422680412371,0.0008113587964038105,0.03452868200783109,-0.14483094215393066,-0.09871853679418564,-0.04843317493796348,-0.017160438001155853,0.00047114252811297774,0.020153651013970375,0.05698843598365783,0.08745117872953413,0.11778303235769272,-0.31393325637870456,2.015703697134078,0.04329896907216495,0.010309278350515464,0.5481258341493087
77410,485,485,0.0,0.008247422680412371,0.0007241310384640586,0.021319934509309416,-0.09166719019412994,-0.06369858205318452,-0.031835110858082764,-0.01060869824141264,0.001242081867530942,0.011428696103394032,0.03367915451526637,0.05165092676877973,0.1529494822025299,0.25418375465948095,6.946184214831357,0.04742268041237113,0.01443298969072165,0.3384434680788996
77510,485,485,0.0,0.008247422680412371,-0.00015224250676782475,0.017774032804459865,-0.09429246187210083,-0.0561918868124485,-0.025551984831690785,-0.007812540046870708,0.0007343042525462806,0.00926954299211502,0.021850224584341042,0.044333446025848246,0.09406407177448273,-0.2833162064532488,6.558247821349681,0.049484536082474224,0.018556701030927835,0.2821540235718284
79360,485,485,0.0,0.006185567010309278,0.0016505272041576597,0.028729391060709986,-0.1670331209897995,-0.06476891338825226,-0.03701381608843803,-0.014850445091724396,0.0013860015897080302,0.016435621306300163,0.04538000151515003,0.07847148448228825,0.1649380922317505,0.05400728629890895,5.687967856875421,0.032989690721649485,0.01443298969072165,0.45606494438976464
79740,485,485,0.0,0.002061855670103093,-0.0003704810278014923,0.02529684234165183,-0.18062999844551086,-0.07125256299972535,-0.0333643265068531,-0.013626251369714737,-0.0011162791633978486,0.013245226815342903,0.03555546849966045,0.06089012011885632,0.12770622968673706,-0.538176767932749,8.149852002424275,0.030927835051546393,0.016494845360824743,0.40157492274731743
80010,485,485,0.0,0.012371134020618556,0.0005504601238686687,0.01966517512764457,-0.15696308016777039,-0.04563588693737984,-0.029127411916851996,-0.009622961282730103,0.0002565089089330286,0.010840930975973606,0.028807253390550576,0.047987502366304245,0.08912903070449829,-0.7989181236777295,10.03369543141335,0.03917525773195876,0.012371134020618556,0.3121749772576824
80310,485,485,0.0,0.008247422680412371,0.000584084392596065,0.02310561982318255,-0.22150015830993652,-0.06226038619875908,-0.030526791885495185,-0.010488733649253845,0.0006542361807078123,0.012479636818170547,0.03486733436584471,0.059359939396381366,0.09918384253978729,-1.8166887864656123,19.142952657803093,0.03917525773195876,0.01443298969072165,0.3667903436408714
80350,485,485,0.0,0.002061855670103093,0.0009151952192379334,0.03360503016932329,-0.20433250069618225,-0.09229469120502472,-0.04889358431100845,-0.01582624576985836,0.0010417753364890814,0.01736029051244259,0.048267193883657404,0.0841228109598159,0.1535351425409317,-0.7203165682906598,6.621770166274958,0.049484536082474224,0.01443298969072165,0.5334633157731133
80580,485,485,0.0,0.008247422680412371,0.0008814907367533245,0.02111614102935057,-0.15206877887248993,-0.061935555785894394,-0.028622949495911598,-0.009205656126141548,0.0005713741993531585,0.01044006459414959,0.032355577498674376,0.06411741495132446,0.08750677853822708,-0.6064561953078833,7.756887479095626,0.061855670103092786,0.020618556701030927,0.33520834687817436
81360,485,485,0.0,0.002061855670103093,0.0011731419749810006,0.03423333460571441,-0.15570226311683655,-0.0706355768442154,-0.05106402859091759,-0.0160029549151659,0.0,0.01697494648396969,0.0512935161590576,0.1104474049806591,0.16483020782470703,0.3590855068950639,4.588032368462893,0.04536082474226804,0.020618556701030927,0.5434373394910904
83060,485,485,0.0,0.008247422680412371,0.0012219934608756094,0.02385019827077867,-0.19653822481632233,-0.06054147109389305,-0.03180374093353748,-0.010599103756248951,0.0010961308144032955,0.014493007212877274,0.033170032501220685,0.05685762569308275,0.10315145552158356,-1.4540096544801822,13.076624256672877,0.032989690721649485,0.018556701030927835,0.3786101600643786
